mmsi1,mmsi2,distance_km,sog1,cog1,cog_diff_1,sog_diff_1,lat_rad_1,lon_rad_1,length_1,vessel_type_1,sog2,cog2,cog_diff_2,sog_diff_2,lat_rad_2,lon_rad_2,length_2,vessel_type_2,TCPA,DCPA,tcpa_type,base_date_time,movement_state,anomaly_dcpa_tcpa
338366226.0,368084540.0,1.8489284136306263,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,255.2,,,0.5888714716290088,-2.064341405338479,28.0,52.0,0.0,0.0320923938059076,static,2025-06-01,anchored,False
338366226.0,368090430.0,13.886836299704909,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,8.9,74.3,,,0.5878059481206663,-2.066835306306654,11.0,36.0,-0.0146506530054506,0.0214669306064899,dynamic,2025-06-01,moving,False
338366226.0,368124160.0,19.52626417594267,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,263.9,,,0.5885990257327726,-2.0607029174468465,10.0,37.0,0.0,0.3411809368900455,static,2025-06-01,anchored,False
338366226.0,368124560.0,16.056354790852378,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,161.8,,,0.58910010976102,-2.0614214694998925,12.0,36.0,0.0,0.2804724452108114,static,2025-06-01,anchored,False
338366226.0,368136950.0,4.928611131509141,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,7.0,246.7,,,0.5885168207250036,-2.0634612357966984,27.0,52.0,-0.0058520144532378,0.0407413396058013,dynamic,2025-06-01,moving,False
338366226.0,368165030.0,0.0069233538735778,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,251.5,,,0.5885848885658314,-2.064387482030732,10.0,52.0,0.0,0.0001202145709047,static,2025-06-01,anchored,False
338366226.0,368165770.0,31.89969705989669,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,291.8,,,0.593004934896507,-2.067217882478691,8.0,31.0,0.0,0.5544556200031479,static,2025-06-01,anchored,False
338366226.0,368171260.0,2.011444647930693,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,72.0,,,0.5887198025170105,-2.064045222964416,18.0,52.0,0.0,0.0351020278510061,static,2025-06-01,anchored,False
338366226.0,368171390.0,2.022185196066921,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,347.8,,,0.5887206751816364,-2.064043477635164,26.0,52.0,0.0,0.035289368205813,static,2025-06-01,anchored,False
338366226.0,368180390.0,0.4629972434638942,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,358.0,,,0.5885361938797007,-2.0643218576508566,10.0,36.0,0.0,0.0080665309617919,static,2025-06-01,anchored,False
338366226.0,368228010.0,0.6779561374591198,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,5.8,338.1,,,0.5884841830679913,-2.0643429761348058,11.0,36.0,-0.0010960295000713,0.0002565755362193,dynamic,2025-06-01,moving,False
338366226.0,368264950.0,31.87165532831815,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,204.7,,,0.5929991753099754,-2.067219627807943,9.0,31.0,0.0,0.553970705798743,static,2025-06-01,anchored,False
338366226.0,368300680.0,9.533005487659592,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,149.5,,,0.5891926122113756,-2.062744080007054,14.0,36.0,0.0,0.1663842571324947,static,2025-06-01,anchored,False
338366226.0,368336420.0,15.590852513582904,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,261.1,,,0.5891564838958595,-2.061526712853788,,36.0,0.0,0.2723176394252706,static,2025-06-01,anchored,False
338366226.0,368350620.0,11.421769630285954,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,5.1,19.8,,,0.5867929590228087,-2.064288870927994,12.0,36.0,-0.0193966936978933,0.0757021441055868,dynamic,2025-06-01,moving,False
338366226.0,374158000.0,11.703075031717267,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,7.5,44.7,,,0.5890386741713498,-2.062247708367787,334.0,74.0,0.0126063997847278,0.1054488765600239,dynamic,2025-06-01,moving,False
338366226.0,441701000.0,6.639121997753687,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,59.0,,,0.5893680178012013,-2.0635624648933137,304.0,70.0,0.0,0.1155629540359569,static,2025-06-01,anchored,False
338366226.0,477690600.0,6.96481614912074,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,110.7,,,0.5890922557793861,-2.0632240455513524,260.0,71.0,0.0,0.1215188422953451,static,2025-06-01,anchored,False
338366226.0,538010229.0,14.221572795546678,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.1,180.7,,,0.5882771870187048,-2.061729694645795,244.0,80.0,0.1668314827503914,0.2465324129559106,dynamic,2025-06-01,anchored,False
338366226.0,563022200.0,16.100879860869625,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,341.8,,,0.58728409467432,-2.0617831017209056,333.0,80.0,0.0,0.2808294045806275,static,2025-06-01,anchored,False
338366226.0,563080700.0,10.899175914015204,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.1,256.9,,,0.5886960660391833,-2.062335323896237,333.0,80.0,-1.0145646270136432,0.0309848533048162,dynamic,2025-06-01,anchored,False
338366226.0,563119000.0,15.047148695425696,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.4,103.6,,,0.5874876000651025,-2.06187350977616,210.0,71.0,0.3440241723390528,0.063052635626317,dynamic,2025-06-01,anchored,False
338366226.0,563247000.0,2.302838509919068,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.0,26.0,,,0.5887278310315697,-2.0639891978954266,369.0,71.0,0.0,0.0401944251268634,static,2025-06-01,anchored,False
338366226.0,993691001.0,3.402639577359344,0.0,37.9,,,0.5885838413682801,-2.064387831096582,23.0,31.0,0.2,327.6,,,0.5890556038650941,-2.064688900392551,,,0.1592238565132143,0.0044179565210971,dynamic,2025-06-01,anchored,False
338390977.0,338394593.0,9.232484742981086,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,4.0,62.5,,,0.5894305005884226,-2.063156326776375,13.0,37.0,-0.0167307137705834,0.103180675948754,dynamic,2025-06-01,moving,False
338390977.0,338397741.0,40.092541154274,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,99.3,,,0.5930304167035861,-2.067391891805115,13.0,36.0,0.0,0.6987164521710153,static,2025-06-01,anchored,False
338390977.0,338429247.0,4.719656329101629,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,293.0,,,0.5886349795153636,-2.06078058459856,12.0,37.0,0.0,0.0822281437391264,static,2025-06-01,anchored,False
338390977.0,338434258.0,2.457427718448716,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,35.8,303.0,,,0.5887356850132036,-2.0614877920114685,,37.0,-0.0003093355671019,0.0373958292369266,dynamic,2025-06-01,moving,False
338390977.0,338449112.0,39.17157020287095,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.1,2.0,,,0.5929085927217969,-2.067285601253668,,,2.158725772754041,0.5533865634276165,dynamic,2025-06-01,anchored,False
338390977.0,338466098.0,39.48868159886136,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,177.7,,,0.5930590401033188,-2.0672173588799154,16.0,36.0,0.0,0.6881101758847409,static,2025-06-01,anchored,False
338390977.0,338466961.0,5.634864402032581,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,305.0,,,0.588669537034553,-2.0605385074313087,13.0,37.0,0.0,0.0982856500809183,static,2025-06-01,anchored,False
338390977.0,338467805.0,4.452707137284021,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.4,112.9,,,0.5891367616753119,-2.062293959592965,12.0,37.0,-0.0976728224659085,0.0285951567591215,dynamic,2025-06-01,anchored,False
338390977.0,338468221.0,15.993828693874333,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,251.4,,,0.5885517273100435,-2.064393939748964,13.0,37.0,0.0,0.2793627037315417,static,2025-06-01,anchored,False
338390977.0,338496309.0,11.566084953210463,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,8.7,51.6,,,0.5877520174467796,-2.0628878951374183,,36.0,-0.0122925566882163,0.0360740654284377,dynamic,2025-06-01,moving,False
338390977.0,338517375.0,37.11170198318548,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,20.6,51.4,,,0.5859131385468783,-2.067295898696255,13.0,37.0,-0.0168877652879646,0.0605697108666528,dynamic,2025-06-01,moving,False
338390977.0,338926430.0,14.857212910032429,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,137.4,,,0.5886203187496468,-2.064192703286209,44.0,55.0,0.0,0.2595188285490135,static,2025-06-01,anchored,False
338390977.0,366760650.0,15.382124695599742,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,248.3,,,0.5888782784130916,-2.0643426270689558,30.0,52.0,0.0,0.2687525857182866,static,2025-06-01,anchored,False
338390977.0,366762020.0,40.14948693291402,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,110.0,,,0.5931023242687682,-2.0673362158019764,18.0,37.0,0.0,0.6996465612285808,static,2025-06-01,anchored,False
338390977.0,366823250.0,15.992565862904923,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,62.3,,,0.5885525999746695,-2.064393939748964,14.0,37.0,0.0,0.2793409261507752,static,2025-06-01,anchored,False
338390977.0,366857070.0,16.75820433911984,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,28.7,199.7,,,0.5870320691303319,-2.063375889196276,44.0,40.0,0.0052190416057566,0.0897859408145554,dynamic,2025-06-01,moving,False
338390977.0,366892000.0,9.39374818829679,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,155.1,,,0.5894113019666507,-2.063192280558966,31.0,52.0,0.0,0.1640933386095427,static,2025-06-01,anchored,False
338390977.0,366921510.0,10.526794041160429,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,159.1,,,0.5888348197147169,-2.063410795781316,37.0,31.0,0.0,0.1838969975296057,static,2025-06-01,anchored,False
338390977.0,366926740.0,15.2272123480233,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,207.7,,,0.5886698861004034,-2.06427630455738,24.0,52.0,0.0,0.2660004887431213,static,2025-06-01,anchored,False
338390977.0,366978690.0,13.990030111152262,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,18.6,,,0.5887147410621798,-2.064048888155845,33.0,31.0,0.0,0.2443907502773421,static,2025-06-01,anchored,False
338390977.0,366998840.0,13.378968283183353,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,286.6,,,0.5892917469128891,-2.063971046471206,30.0,52.0,0.0,0.2337592620605483,static,2025-06-01,anchored,False
338390977.0,367006770.0,15.357879802411968,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,121.4,,,0.5886950188416321,-2.064307022352214,36.0,31.0,0.0,0.2682909986301109,static,2025-06-01,anchored,False
338390977.0,367034960.0,9.761694597616746,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,72.4,,,0.5893531825025592,-2.063275183698436,23.0,52.0,0.0,0.1705389105327741,static,2025-06-01,anchored,False
338390977.0,367035570.0,14.146194231501642,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,289.6,,,0.5887585488264047,-2.0640881580640147,31.0,60.0,0.0,0.2471313325986419,static,2025-06-01,anchored,False
338390977.0,367044560.0,15.117267713023828,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.2,177.5,,,0.5885527745075946,-2.0642241192127453,13.0,50.0,0.1390670373861209,0.2589682195116449,dynamic,2025-06-01,anchored,False
338390977.0,367104040.0,12.48425348067048,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,16.6,141.2,,,0.587691978120511,-2.063066267786972,32.0,60.0,0.0009599774726535,0.2153438326104187,dynamic,2025-06-01,moving,False
338390977.0,367124980.0,14.78643919544394,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,276.8,,,0.5887779219811019,-2.0642141708360087,46.0,70.0,0.0,0.2583245906977305,static,2025-06-01,anchored,False
338390977.0,367133910.0,13.284083098291989,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,241.2,,,0.5893181013845941,-2.0639502770531077,22.0,51.0,0.0,0.2320977777743497,static,2025-06-01,anchored,False
338390977.0,367192940.0,30.05750096185838,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,24.0,15.3,,,0.5850067890663178,-2.0642283080029498,33.0,40.0,-0.011397042261553,0.1280325263035119,dynamic,2025-06-01,moving,False
338390977.0,367199310.0,7.768632874156877,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,7.3,286.2,,,0.5892090183063444,-2.062916344004225,42.0,40.0,0.0098184122363362,0.0283560361715558,dynamic,2025-06-01,moving,False
338390977.0,367401030.0,15.396458389336845,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,35.3,,,0.5888704244314575,-2.064344372398208,30.0,31.0,0.0,0.269001859002044,static,2025-06-01,anchored,False
338390977.0,367417780.0,40.06349683318331,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,270.6,,,0.5930733518031852,-2.0673435461848344,19.0,37.0,0.0,0.6981674044665619,static,2025-06-01,anchored,False
338390977.0,367421990.0,9.9947547010668,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,305.8,,,0.589100982425646,-2.063340284479535,67.0,33.0,0.0,0.1746374203415484,static,2025-06-01,anchored,False
338390977.0,367461940.0,10.5046747134816,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,300.1,,,0.588948615181947,-2.0634258056128827,45.0,90.0,0.0,0.1835340229461021,static,2025-06-01,anchored,False
338390977.0,367492920.0,14.815530611553813,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,200.4,,,0.5887950262077715,-2.0642227229493435,31.0,90.0,0.0,0.2588366487076668,static,2025-06-01,anchored,False
338390977.0,367533290.0,14.796169280707854,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.1,106.6,,,0.5887782710469524,-2.064216090698186,46.0,90.0,-1.2648434954512635,0.1093019286112613,dynamic,2025-06-01,anchored,False
338390977.0,367569830.0,13.382628023465726,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,290.1,,,0.5892880817214599,-2.063972093668757,30.0,31.0,0.0,0.2338236535941406,static,2025-06-01,anchored,False
338390977.0,367574860.0,5.353254032821622,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,293.5,,,0.5886424844311472,-2.0606224577683294,14.0,37.0,0.0,0.0933336372839156,static,2025-06-01,anchored,False
338390977.0,367580930.0,31.573850409363697,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,26.9,112.9,,,0.5890346599140703,-2.067413184821989,26.0,60.0,-0.0101255675332233,0.2233713909296161,dynamic,2025-06-01,moving,False
338390977.0,367599960.0,15.752059351306883,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,133.2,,,0.5885363684126259,-2.0643426270689558,14.0,37.0,0.0,0.275131452727675,static,2025-06-01,anchored,False
338390977.0,367625810.0,10.34906723396482,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,107.2,,,0.5893681923341264,-2.063384615842536,32.0,52.0,0.0,0.1808002105181792,static,2025-06-01,anchored,False
338390977.0,367626680.0,39.751794700842176,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.1,245.3,,,0.592940183181258,-2.0673950333977684,30.0,37.0,1.741193454360101,0.6132113509050799,dynamic,2025-06-01,anchored,False
338390977.0,367632370.0,28.0474893135086,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,81.9,,,0.5907126194569376,-2.066392690808348,13.0,37.0,0.0,0.4896412382626564,static,2025-06-01,anchored,False
338390977.0,367644720.0,39.8834878879791,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,312.2,,,0.5930117416805897,-2.0673592541481023,14.0,36.0,0.0,0.6950715526582999,static,2025-06-01,anchored,False
338390977.0,367655170.0,15.854483485099331,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,9.6,51.1,,,0.5880677475084655,-2.0641647780181773,22.0,34.0,-0.0150987079070691,0.0670553666730458,dynamic,2025-06-01,moving,False
338390977.0,367661930.0,15.296119410925224,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,232.0,,,0.5886807071417659,-2.064292012520648,24.0,52.0,0.0,0.2672077823109076,static,2025-06-01,anchored,False
338390977.0,367672140.0,15.887840217023,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,57.4,,,0.5885866338950833,-2.0643829441746764,25.0,60.0,0.0,0.2775216686869329,static,2025-06-01,anchored,False
338390977.0,367676150.0,0.3020753611652159,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,179.4,,,0.5891275114302763,-2.0615099576929685,10.0,37.0,0.0,0.0052773325684738,static,2025-06-01,anchored,False
338390977.0,367678850.0,35.55520404178999,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,227.2,,,0.5918072899637884,-2.067341975388508,24.0,31.0,0.0,0.6202862095865763,static,2025-06-01,anchored,False
338390977.0,367682780.0,0.6030624582447547,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,324.8,,,0.5890271549982867,-2.061473480311602,17.0,37.0,0.0,0.0104684471215776,static,2025-06-01,anchored,False
338390977.0,367691660.0,0.6062880323408597,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,241.3,,,0.5890278531299875,-2.06148046162861,15.0,30.0,0.0,0.0105262007281167,static,2025-06-01,anchored,False
338390977.0,367724740.0,15.337237219637998,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,16.1,301.9,,,0.5869123395436452,-2.060300793587187,25.0,60.0,-0.0073669539437286,0.1508443046187858,dynamic,2025-06-01,moving,False
338390977.0,367732440.0,5.7627376711210205,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,149.9,,,0.588495353175204,-2.060667312730106,20.0,37.0,0.0,0.1003685584990696,static,2025-06-01,anchored,False
338390977.0,367766860.0,10.263699825808374,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,265.8,,,0.5891018550902721,-2.0633910735607683,21.0,31.0,0.0,0.1793366988006324,static,2025-06-01,anchored,False
338390977.0,368010330.0,9.421480502328077,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,351.7,,,0.5894095566373986,-2.063198040145498,28.0,52.0,0.0,0.1645785415797722,static,2025-06-01,anchored,False
338390977.0,368010360.0,39.80253084825266,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.1,150.0,,,0.5930585165045432,-2.067294502432853,16.0,36.0,-3.493792847394103,0.2498393222863125,dynamic,2025-06-01,anchored,False
338390977.0,368014440.0,13.064483836167986,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.4,190.0,,,0.5876905818571094,-2.063220729425774,22.0,30.0,0.2485197164196513,0.133697809234543,dynamic,2025-06-01,anchored,False
338390977.0,368021110.0,7.414550050796355,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.1,309.2,,,0.589247939148664,-2.062844960037819,15.0,36.0,0.5869758700438749,0.0704562501626862,dynamic,2025-06-01,anchored,False
338390977.0,368024740.0,9.56003149716044,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,94.7,,,0.5890001023948808,-2.06325249441816,21.0,50.0,0.0,0.1670345091731842,static,2025-06-01,anchored,False
338390977.0,368031490.0,39.34305393807136,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,261.6,,,0.5929960337173219,-2.0672435388186954,27.0,37.0,0.0,0.6856184296599007,static,2025-06-01,anchored,False
338390977.0,368084540.0,15.380130238075134,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,255.2,,,0.5888714716290088,-2.064341405338479,28.0,52.0,0.0,0.2687166995863572,static,2025-06-01,anchored,False
338390977.0,368090430.0,29.72369971060142,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,8.9,74.3,,,0.5878059481206663,-2.066835306306654,11.0,36.0,-0.0314909252603434,0.0050655238245259,dynamic,2025-06-01,moving,False
338390977.0,368124160.0,5.181522678560485,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,263.9,,,0.5885990257327726,-2.0607029174468465,10.0,37.0,0.0,0.0902862214330024,static,2025-06-01,anchored,False
338390977.0,368124560.0,0.2134830756568121,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,161.8,,,0.58910010976102,-2.0614214694998925,12.0,36.0,0.0,0.0037210189005105,static,2025-06-01,anchored,False
338390977.0,368136950.0,11.310416331882902,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,7.0,246.7,,,0.5885168207250036,-2.0634612357966984,27.0,52.0,0.0152031740281092,0.0122236594608588,dynamic,2025-06-01,moving,False
338390977.0,368165030.0,15.913714312477866,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,251.5,,,0.5885848885658314,-2.064387482030732,10.0,52.0,0.0,0.2779733452799027,static,2025-06-01,anchored,False
338390977.0,368165770.0,39.27312030000981,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,291.8,,,0.593004934896507,-2.067217882478691,8.0,31.0,0.0,0.6843848313208521,static,2025-06-01,anchored,False
338390977.0,368171260.0,13.964995999706968,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,72.0,,,0.5887198025170105,-2.064045222964416,18.0,52.0,0.0,0.2439546222941124,static,2025-06-01,anchored,False
338390977.0,368171390.0,13.954885986925005,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,347.8,,,0.5887206751816364,-2.064043477635164,26.0,52.0,0.0,0.2437781694606031,static,2025-06-01,anchored,False
338390977.0,368180390.0,15.645421916407328,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,358.0,,,0.5885361938797007,-2.0643218576508566,10.0,36.0,0.0,0.2732674190238194,static,2025-06-01,anchored,False
338390977.0,368228010.0,15.835930008512308,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,5.8,338.1,,,0.5884841830679913,-2.0643429761348058,11.0,36.0,0.0032120666000307,0.2744177892261584,dynamic,2025-06-01,moving,False
338390977.0,368264950.0,39.257226693417344,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,204.7,,,0.5929991753099754,-2.067219627807943,9.0,31.0,0.0,0.684111817448845,static,2025-06-01,anchored,False
338390977.0,368300680.0,6.851128316773072,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,149.5,,,0.5891926122113756,-2.062744080007054,14.0,36.0,0.0,0.1197056191567801,static,2025-06-01,anchored,False
338390977.0,368336420.0,0.4505893354903925,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,261.1,,,0.5891564838958595,-2.061526712853788,,36.0,0.0,0.0078593063135228,static,2025-06-01,anchored,False
338390977.0,368350620.0,21.11337235750017,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,5.1,19.8,,,0.5867929590228087,-2.064288870927994,12.0,36.0,-0.0350534591022219,0.1599262630015988,dynamic,2025-06-01,moving,False
338390977.0,374158000.0,4.238690915519344,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,7.5,44.7,,,0.5890386741713498,-2.062247708367787,334.0,74.0,-0.0041843440517953,0.0458924909945224,dynamic,2025-06-01,moving,False
338390977.0,441701000.0,11.280794624890436,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,59.0,,,0.5893680178012013,-2.0635624648933137,304.0,70.0,0.0,0.1970825867227988,static,2025-06-01,anchored,False
338390977.0,477690600.0,9.380002426225934,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,110.7,,,0.5890922557793861,-2.0632240455513524,260.0,71.0,0.0,0.1638956770189389,static,2025-06-01,anchored,False
338390977.0,538010229.0,5.567480905910571,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.1,180.7,,,0.5882771870187048,-2.061729694645795,244.0,80.0,0.5050458334802562,0.0244217049330376,dynamic,2025-06-01,anchored,False
338390977.0,563022200.0,11.828472037636915,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,341.8,,,0.58728409467432,-2.0617831017209056,333.0,80.0,0.0,0.205315997352639,static,2025-06-01,anchored,False
338390977.0,563080700.0,5.397019704084431,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.1,256.9,,,0.5886960660391833,-2.062335323896237,333.0,80.0,0.4866618843378619,0.027193342297818,dynamic,2025-06-01,anchored,False
338390977.0,563119000.0,10.63770359187221,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.4,103.6,,,0.5874876000651025,-2.06187350977616,210.0,71.0,0.0062825252798051,0.1846158472866707,dynamic,2025-06-01,anchored,False
338390977.0,563247000.0,13.663805301320693,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.0,26.0,,,0.5887278310315697,-2.0639891978954266,369.0,71.0,0.0,0.2386929517480509,static,2025-06-01,anchored,False
338390977.0,993691001.0,17.142932254877813,0.0,198.9,,,0.5891203555803431,-2.061453583558129,9.0,37.0,0.2,327.6,,,0.5890556038650941,-2.064688900392551,,,0.416869678914937,0.2566706843953968,dynamic,2025-06-01,anchored,False
338394593.0,338397741.0,32.06192171783215,4.0,62.5,,,0.5894305005884226,-2.063156326776375,13.0,37.0,0.0,99.3,,,0.5930304167035861,-2.067391891805115,13.0,36.0,0.0220627301650552,0.5338280278560732,dynamic,2025-06-01,moving,False
338394593.0,338429247.0,13.5673470633916,4.0,62.5,,,0.5894305005884226,-2.063156326776375,13.0,37.0,0.0,293.0,,,0.5886349795153636,-2.06078058459856,12.0,37.0,-0.0208473464520168,0.1795602663232961,dynamic,2025-06-01,moving,False
338394593.0,338434258.0,9.885075643918729,4.0,62.5,,,0.5894305005884226,-2.063156326776375,13.0,37.0,35.8,303.0,,,0.5887356850132036,-2.0614877920114685,,37.0,-0.0024548741057154,0.0038679470771878,dynamic,2025-06-01,moving,False
338394593.0,338449112.0,31.114789630686623,4.0,62.5,,,0.5894305005884226,-2.063156326776375,13.0,37.0,0.1,2.0,,,0.5929085927217969,-2.067285601253668,,,0.0235450097262797,0.5136803904498355,dynamic,2025-06-01,moving,False
